AÑO,TOTAL MATRÍCULA,TOTAL MATRÍCULA MUJERES,TOTAL MATRÍCULA HOMBRES,TOTAL MATRÍCULA PRIMER AÑO,CLASIFICACIÓN INSTITUCIÓN NIVEL 1,CLASIFICACIÓN INSTITUCIÓN NIVEL 2,CÓDIGO DE INSTITUCIÓN,NOMBRE INSTITUCIÓN,REGIÓN,NOMBRE SEDE,NOMBRE CARRERA,CÓDIGO CARRERA,NIVEL GLOBAL,MODALIDAD,JORNADA
2018,15,11,4,0,Centros de Formación Técnica,Centros de Formación Técnica,492,CFT CEITEC,Metropolitana,SEDE CENTRAL (SANTIAGO),ADMINISTRACION PUBLICA,,,,
2018,12,12,0,3,Centros de Formación Técnica,Centros de Formación Técnica,492,CFT CEITEC,Metropolitana,SEDE CENTRAL (SANTIAGO),ASISTENTE TECNICO SUPERIOR DE EDUCACION PARVULARIA Y DEL PRIMER NIVEL,I492S0C24J4V1,Pregrado,No Presencial,A Distancia
2018,26,20,6,7,Centros de Formación Técnica,Centros de Formación Técnica,492,CFT CEITEC,Metropolitana,SEDE CENTRAL (SANTIAGO),ORIENTACION Y MEDIACION FAMILIAR Y SOCIAL,I492S0C3J4V1,Pregrado,No Presencial,A Distancia
2018,35,2,33,9,Centros de Formación Técnica,Centros de Formación Técnica,492,CFT CEITEC,Metropolitana,SEDE CENTRAL (SANTIAGO),PREVENCION DE RIESGOS,I492S0C4J4V1,Pregrado,No Presencial,A Distancia
2018,4,0,4,1,Centros de Formación Técnica,Centros de Formación Técnica,492,CFT CEITEC,Metropolitana,SEDE CENTRAL (SANTIAGO),TECNICO EN MINERIA,,,,
2018,52,36,16,9,Centros de Formación Técnica,Centros de Formación Técnica,492,CFT CEITEC,Metropolitana,SEDE CENTRAL (SANTIAGO),TECNICO EN TRABAJO SOCIAL,I492S0C21J4V1,Pregrado,No Presencial,A Distancia
2018,36,24,12,1,Centros de Formación Técnica,Centros de Formación Técnica,312,CFT CENCO,Valparaíso,SEDE QUILLOTA,TECNICO DE NIVEL SUPERIOR EN ADMINISTRACION DE EMPRESAS,,,,
2018,17,13,4,0,Centros de Formación Técnica,Centros de Formación Técnica,312,CFT CENCO,Valparaíso,SEDE QUILLOTA,TECNICO DE NIVEL SUPERIOR EN ADMINISTRACION DE RECURSOS HUMANOS,,,,
2018,17,16,1,0,Centros de Formación Técnica,Centros de Formación Técnica,312,CFT CENCO,Valparaíso,SEDE QUILLOTA,TECNICO DE NIVEL SUPERIOR EN ADMINISTRACION DE RECURSOS HUMANOS,,,,
2018,78,39,39,0,Centros de Formación Técnica,Centros de Formación Técnica,312,CFT CENCO,Valparaíso,SEDE QUILLOTA,TECNICO DE NIVEL SUPERIOR EN ADMINISTRACION MENCION GESTION Y CONTROL MUNICIPAL,,,,
2018,161,104,57,0,Centros de Formación Técnica,Centros de Formación Técnica,312,CFT CENCO,Valparaíso,SEDE QUILLOTA,TECNICO DE NIVEL SUPERIOR EN ADMINISTRACION PUBLICA,,,,
2018,24,18,6,0,Centros de Formación Técnica,Centros de Formación Técnica,312,CFT CENCO,Valparaíso,SEDE QUILLOTA,TECNICO DE NIVEL SUPERIOR EN ADMINISTRACION PUBLICA,,,,
2018,26,25,1,0,Centros de Formación Técnica,Centros de Formación Técnica,312,CFT CENCO,Valparaíso,SEDE QUILLOTA,TECNICO DE NIVEL SUPERIOR EN ASISTENTE DE AULA,I312S3C102J4V1,Pregrado,No Presencial,A Distancia
2018,54,44,10,1,Centros de Formación Técnica,Centros de Formación Técnica,312,CFT CENCO,Valparaíso,SEDE QUILLOTA,TECNICO DE NIVEL SUPERIOR EN ASISTENTE DE LA EDUCACION MENCION INSPECTOR EDUCACIONAL,I312S3C103J4V1,Pregrado,No Presencial,A Distancia
2018,19,15,4,0,Centros de Formación Técnica,Centros de Formación Técnica,312,CFT CENCO,Valparaíso,SEDE QUILLOTA,TECNICO DE NIVEL SUPERIOR EN CONTABILIDAD GENERAL MENCION CONTABILIDAD PUBLICA,,,,
2018,34,25,9,0,Centros de Formación Técnica,Centros de Formación Técnica,312,CFT CENCO,Valparaíso,SEDE QUILLOTA,TECNICO DE NIVEL SUPERIOR EN CONTABILIDAD MENCION CONTABILIDAD PUBLICA,,,,
2018,27,26,1,0,Centros de Formación Técnica,Centros de Formación Técnica,312,CFT CENCO,Valparaíso,SEDE QUILLOTA,TECNICO DE NIVEL SUPERIOR EN EDUCACION PARVULARIA,I312S3C101J4V1,Pregrado,No Presencial,A Distancia
2018,8,8,0,0,Centros de Formación Técnica,Centros de Formación Técnica,312,CFT CENCO,Valparaíso,SEDE QUILLOTA,TECNICO DE NIVEL SUPERIOR EN EDUCACION PARVULARIA,I312S3C101J5V1,Pregrado,Presencial,Otra
2018,27,13,14,11,Centros de Formación Técnica,Centros de Formación Técnica,312,CFT CENCO,Valparaíso,SEDE SAN FELIPE,TECNICO DE NIVEL SUPERIOR EN ENFERMERIA,I312S2C40J2V1,Pregrado,Presencial,Vespertina
2018,6,2,4,0,Centros de Formación Técnica,Centros de Formación Técnica,312,CFT CENCO,Valparaíso,SEDE QUILLOTA,TECNICO DE NIVEL SUPERIOR EN ENFERMERIA,I312S3C40J1V1,Pregrado,Presencial,Diurna
2018,7,7,0,7,Centros de Formación Técnica,Centros de Formación Técnica,312,CFT CENCO,Valparaíso,SEDE QUILLOTA,TECNICO DE NIVEL SUPERIOR EN ENFERMERIA,I312S3C40J2V1,Pregrado,Presencial,Vespertina
2018,53,30,23,20,Centros de Formación Técnica,Centros de Formación Técnica,312,CFT CENCO,Valparaíso,SEDE QUILLOTA,TECNICO DE NIVEL SUPERIOR EN ENFERMERIA,I312S3C40J3V1,Pregrado,Semipresencial,Semipresencial
2018,26,21,5,0,Centros de Formación Técnica,Centros de Formación Técnica,312,CFT CENCO,Valparaíso,SEDE QUILLOTA,TECNICO DE NIVEL SUPERIOR EN FARMACIA,I312S3C84J4V2,Pregrado,No Presencial,A Distancia
2018,95,72,23,0,Centros de Formación Técnica,Centros de Formación Técnica,312,CFT CENCO,Valparaíso,SEDE QUILLOTA,TECNICO DE NIVEL SUPERIOR EN GESTION DE INSTITUCIONES DE SALUD,,,,
2018,4,0,4,0,Centros de Formación Técnica,Centros de Formación Técnica,312,CFT CENCO,Valparaíso,SEDE QUILLOTA,TECNICO DE NIVEL SUPERIOR EN OPERACION DE TRANSPORTE Y TRANSITO,I312S3C96J4V1,Pregrado,No Presencial,A Distancia
2018,16,2,14,0,Centros de Formación Técnica,Centros de Formación Técnica,312,CFT CENCO,Valparaíso,SEDE QUILLOTA,TECNICO DE NIVEL SUPERIOR EN PREVENCION DE RIESGOS,I312S3C25J4V1,Pregrado,No Presencial,A Distancia
2018,80,62,18,80,Centros de Formación Técnica,Centros de Formación Técnica,312,CFT CENCO,Valparaíso,SEDE QUILLOTA,TECNICO DE NIVEL SUPERIOR EN TRABAJO SOCIAL,I312S3C89J4V1,Pregrado,No Presencial,A Distancia
2018,29,26,3,0,Centros de Formación Técnica,Centros de Formación Técnica,312,CFT CENCO,Valparaíso,SEDE QUILLOTA,TECNICO DE NIVEL SUPERIOR EN TRABAJO SOCIAL,I312S3C89J4V2,Pregrado,No Presencial,A Distancia
2018,74,70,4,44,Centros de Formación Técnica,Centros de Formación Técnica,229,CFT CENTRO DE ENSEÑANZA DE ALTA COSTURA PAULINA DIARD,Metropolitana,CASA CENTRAL (SANTIAGO),DISEÑO DE VESTUARIO,,,,
2018,11,7,4,7,Centros de Formación Técnica,Centros de Formación Técnica,236,CFT CENTRO TECNOLOGICO SUPERIOR INFOMED,Metropolitana,CASA CENTRAL (SANTIAGO),DIPLOMADO DE ESPECIALIDAD EN CONTACTOLOGIA Y OPTOMETRIA CLINICA,I236S1C100J2V1,Postítulo,Presencial,Vespertina
2018,21,10,11,10,Centros de Formación Técnica,Centros de Formación Técnica,236,CFT CENTRO TECNOLOGICO SUPERIOR INFOMED,Metropolitana,CASA CENTRAL (SANTIAGO),TECNICO EN OPTICA CON MENCION EN CONTACTOLOGIA,I236S1C5J2V1,Pregrado,Presencial,Vespertina
2018,39,20,19,12,Centros de Formación Técnica,Centros de Formación Técnica,236,CFT CENTRO TECNOLOGICO SUPERIOR INFOMED,Metropolitana,CASA CENTRAL (SANTIAGO),TECNICO EN OPTICA CON MENCION EN CONTACTOLOGIA,I236S1C5J3V1,Pregrado,Semipresencial,Semipresencial
2018,129,113,16,70,Centros de Formación Técnica,Centros de Formación Técnica,218,CFT DE ENAC,Metropolitana,CASA CENTRAL (SANTIAGO),TECNICO EDUCADOR SOCIAL INFANTO JUVENIL,I218S1C27J1V1,Pregrado,Presencial,Diurna
2018,97,80,17,48,Centros de Formación Técnica,Centros de Formación Técnica,218,CFT DE ENAC,Metropolitana,CASA CENTRAL (SANTIAGO),TECNICO EDUCADOR SOCIAL INFANTO JUVENIL,I218S1C27J2V1,Pregrado,Presencial,Vespertina
2018,55,38,17,34,Centros de Formación Técnica,Centros de Formación Técnica,218,CFT DE ENAC,Metropolitana,CASA CENTRAL (SANTIAGO),TECNICO EN ADMINISTRACION DE EMPRESAS,,,,
2018,72,46,26,37,Centros de Formación Técnica,Centros de Formación Técnica,218,CFT DE ENAC,Metropolitana,CASA CENTRAL (SANTIAGO),TECNICO EN ADMINISTRACION DE EMPRESAS,,,,
2018,84,69,15,43,Centros de Formación Técnica,Centros de Formación Técnica,218,CFT DE ENAC,Metropolitana,CASA CENTRAL (SANTIAGO),TECNICO EN ALIMENTACION Y DIETETICA,,,,
2018,53,47,6,31,Centros de Formación Técnica,Centros de Formación Técnica,218,CFT DE ENAC,Metropolitana,CASA CENTRAL (SANTIAGO),TECNICO EN ALIMENTACION Y DIETETICA,,,,
2018,52,36,16,29,Centros de Formación Técnica,Centros de Formación Técnica,218,CFT DE ENAC,Metropolitana,CASA CENTRAL (SANTIAGO),TECNICO EN BIBLIOTECOLOGIA Y DOCUMENTACION,,,,
2018,26,18,8,26,Centros de Formación Técnica,Centros de Formación Técnica,218,CFT DE ENAC,Metropolitana,CASA CENTRAL (SANTIAGO),TECNICO EN BIBLIOTECOLOGIA Y DOCUMENTACION,,,,
2018,14,9,5,14,Centros de Formación Técnica,Centros de Formación Técnica,218,CFT DE ENAC,Metropolitana,CASA CENTRAL (SANTIAGO),TECNICO EN COMERCIO EXTERIOR Y MERCADOS DIGITALES,,,,
2018,17,8,9,17,Centros de Formación Técnica,Centros de Formación Técnica,218,CFT DE ENAC,Metropolitana,CASA CENTRAL (SANTIAGO),TECNICO EN COMERCIO EXTERIOR Y MERCADOS DIGITALES,,,,
2018,51,37,14,31,Centros de Formación Técnica,Centros de Formación Técnica,218,CFT DE ENAC,Metropolitana,CASA CENTRAL (SANTIAGO),TECNICO EN CONTABILIDAD Y NORMATIVA TRIBUTARIA,,,,
2018,205,198,7,120,Centros de Formación Técnica,Centros de Formación Técnica,218,CFT DE ENAC,Metropolitana,CASA CENTRAL (SANTIAGO),TECNICO EN EDUCACION ESPECIAL,I218S1C58J1V1,Pregrado,Presencial,Diurna
2018,120,113,7,50,Centros de Formación Técnica,Centros de Formación Técnica,218,CFT DE ENAC,Metropolitana,CASA CENTRAL (SANTIAGO),TECNICO EN EDUCACION ESPECIAL,I218S1C58J2V1,Pregrado,Presencial,Vespertina
2018,295,295,0,159,Centros de Formación Técnica,Centros de Formación Técnica,218,CFT DE ENAC,Metropolitana,CASA CENTRAL (SANTIAGO),TECNICO EN EDUCACION PARVULOS 1 Y 2 BASICO,I218S1C23J1V1,Pregrado,Presencial,Diurna
2018,160,160,0,81,Centros de Formación Técnica,Centros de Formación Técnica,218,CFT DE ENAC,Metropolitana,CASA CENTRAL (SANTIAGO),TECNICO EN EDUCACION PARVULOS 1 Y 2 BASICO,I218S1C23J2V1,Pregrado,Presencial,Vespertina
2018,1574,1343,231,644,Centros de Formación Técnica,Centros de Formación Técnica,218,CFT DE ENAC,Metropolitana,CASA CENTRAL (SANTIAGO),TECNICO EN ENFERMERIA,I218S1C10J1V1,Pregrado,Presencial,Diurna
2018,170,166,4,80,Centros de Formación Técnica,Centros de Formación Técnica,218,CFT DE ENAC,Metropolitana,CASA CENTRAL (SANTIAGO),TECNICO EN ESTETICA INTEGRAL,I218S1C123J1V1,Pregrado,Presencial,Diurna
2018,66,65,1,40,Centros de Formación Técnica,Centros de Formación Técnica,218,CFT DE ENAC,Metropolitana,CASA CENTRAL (SANTIAGO),TECNICO EN ESTETICA INTEGRAL,I218S1C123J2V1,Pregrado,Presencial,Vespertina
2018,66,51,15,29,Centros de Formación Técnica,Centros de Formación Técnica,218,CFT DE ENAC,Metropolitana,CASA CENTRAL (SANTIAGO),TECNICO EN FARMACIA,I218S1C37J1V1,Pregrado,Presencial,Diurna
2018,52,40,12,30,Centros de Formación Técnica,Centros de Formación Técnica,218,CFT DE ENAC,Metropolitana,CASA CENTRAL (SANTIAGO),TECNICO EN FARMACIA,I218S1C37J2V1,Pregrado,Presencial,Vespertina
2018,97,50,47,41,Centros de Formación Técnica,Centros de Formación Técnica,218,CFT DE ENAC,Metropolitana,CASA CENTRAL (SANTIAGO),TECNICO EN GASTRONOMIA,I218S1C111J1V1,Pregrado,Presencial,Diurna
2018,74,35,39,40,Centros de Formación Técnica,Centros de Formación Técnica,218,CFT DE ENAC,Metropolitana,CASA CENTRAL (SANTIAGO),TECNICO EN GASTRONOMIA,I218S1C111J2V1,Pregrado,Presencial,Vespertina
2018,68,57,11,41,Centros de Formación Técnica,Centros de Formación Técnica,218,CFT DE ENAC,Metropolitana,CASA CENTRAL (SANTIAGO),TECNICO EN GESTION DE RECURSOS HUMANOS,,,,
2018,79,69,10,49,Centros de Formación Técnica,Centros de Formación Técnica,218,CFT DE ENAC,Metropolitana,CASA CENTRAL (SANTIAGO),TECNICO EN GESTION DE RECURSOS HUMANOS,,,,
2018,91,59,32,49,Centros de Formación Técnica,Centros de Formación Técnica,218,CFT DE ENAC,Metropolitana,CASA CENTRAL (SANTIAGO),TECNICO EN HOTELERIA Y TURISMO,I218S1C124J1V1,Pregrado,Presencial,Diurna
2018,28,20,8,28,Centros de Formación Técnica,Centros de Formación Técnica,218,CFT DE ENAC,Metropolitana,CASA CENTRAL (SANTIAGO),TECNICO EN HOTELERIA Y TURISMO,I218S1C124J2V1,Pregrado,Presencial,Vespertina
2018,119,89,30,51,Centros de Formación Técnica,Centros de Formación Técnica,218,CFT DE ENAC,Metropolitana,CASA CENTRAL (SANTIAGO),TECNICO EN IMAGENOLOGIA Y RADIOTERAPIA,I218S1C12J1V1,Pregrado,Presencial,Diurna
2018,118,83,35,49,Centros de Formación Técnica,Centros de Formación Técnica,218,CFT DE ENAC,Metropolitana,CASA CENTRAL (SANTIAGO),TECNICO EN IMAGENOLOGIA Y RADIOTERAPIA,I218S1C12J2V1,Pregrado,Presencial,Vespertina
2018,130,107,23,50,Centros de Formación Técnica,Centros de Formación Técnica,218,CFT DE ENAC,Metropolitana,CASA CENTRAL (SANTIAGO),TECNICO EN LABORATORIO CLINICO Y BANCO DE SANGRE,I218S1C11J1V1,Pregrado,Presencial,Diurna
2018,111,97,14,50,Centros de Formación Técnica,Centros de Formación Técnica,218,CFT DE ENAC,Metropolitana,CASA CENTRAL (SANTIAGO),TECNICO EN LABORATORIO CLINICO Y BANCO DE SANGRE,I218S1C11J2V1,Pregrado,Presencial,Vespertina
2018,22,11,11,22,Centros de Formación Técnica,Centros de Formación Técnica,218,CFT DE ENAC,Metropolitana,CASA CENTRAL (SANTIAGO),TECNICO EN LOGISTICA,,,,
2018,85,26,59,40,Centros de Formación Técnica,Centros de Formación Técnica,218,CFT DE ENAC,Metropolitana,CASA CENTRAL (SANTIAGO),TECNICO EN LOGISTICA,,,,
2018,119,93,26,60,Centros de Formación Técnica,Centros de Formación Técnica,218,CFT DE ENAC,Metropolitana,CASA CENTRAL (SANTIAGO),TECNICO EN MASOTERAPIA,I218S1C63J1V1,Pregrado,Presencial,Diurna
2018,82,65,17,37,Centros de Formación Técnica,Centros de Formación Técnica,218,CFT DE ENAC,Metropolitana,CASA CENTRAL (SANTIAGO),TECNICO EN MASOTERAPIA,I218S1C63J2V1,Pregrado,Presencial,Vespertina
2018,126,108,18,50,Centros de Formación Técnica,Centros de Formación Técnica,218,CFT DE ENAC,Metropolitana,CASA CENTRAL (SANTIAGO),TECNICO EN ODONTOLOGIA,I218S1C36J1V1,Pregrado,Presencial,Diurna
2018,86,82,4,42,Centros de Formación Técnica,Centros de Formación Técnica,218,CFT DE ENAC,Metropolitana,CASA CENTRAL (SANTIAGO),TECNICO EN ODONTOLOGIA,I218S1C36J2V1,Pregrado,Presencial,Vespertina
2018,58,54,4,34,Centros de Formación Técnica,Centros de Formación Técnica,218,CFT DE ENAC,Metropolitana,CASA CENTRAL (SANTIAGO),TECNICO EN PODOLOGIA CLINICA,I218S1C113J1V1,Pregrado,Presencial,Diurna
2018,102,94,8,43,Centros de Formación Técnica,Centros de Formación Técnica,218,CFT DE ENAC,Metropolitana,CASA CENTRAL (SANTIAGO),TECNICO EN PODOLOGIA CLINICA,I218S1C113J2V1,Pregrado,Presencial,Vespertina
2018,9,4,5,0,Centros de Formación Técnica,Centros de Formación Técnica,218,CFT DE ENAC,Metropolitana,CASA CENTRAL (SANTIAGO),TECNICO EN PREVENCION DE RIESGOS,I218S1C59J1V1,Pregrado,Presencial,Diurna
2018,9,4,5,0,Centros de Formación Técnica,Centros de Formación Técnica,218,CFT DE ENAC,Metropolitana,CASA CENTRAL (SANTIAGO),TECNICO EN PREVENCION DE RIESGOS,I218S1C59J2V1,Pregrado,Presencial,Vespertina
2018,50,35,15,35,Centros de Formación Técnica,Centros de Formación Técnica,218,CFT DE ENAC,Metropolitana,CASA CENTRAL (SANTIAGO),TECNICO EN PREVENCION Y REHABILITACION DE ADICCIONES,I218S1C126J1V1,Pregrado,Presencial,Diurna
2018,65,40,25,35,Centros de Formación Técnica,Centros de Formación Técnica,218,CFT DE ENAC,Metropolitana,CASA CENTRAL (SANTIAGO),TECNICO EN PREVENCION Y REHABILITACION DE ADICCIONES,I218S1C126J2V1,Pregrado,Presencial,Vespertina
2018,62,7,55,28,Centros de Formación Técnica,Centros de Formación Técnica,218,CFT DE ENAC,Metropolitana,CASA CENTRAL (SANTIAGO),TECNICO EN SOPORTE COMPUTACIONAL,I218S1C64J1V1,Pregrado,Presencial,Diurna
2018,36,4,32,17,Centros de Formación Técnica,Centros de Formación Técnica,218,CFT DE ENAC,Metropolitana,CASA CENTRAL (SANTIAGO),TECNICO EN SOPORTE COMPUTACIONAL,I218S1C64J2V1,Pregrado,Presencial,Vespertina
2018,31,1,30,15,Centros de Formación Técnica,Centros de Formación Técnica,218,CFT DE ENAC,Metropolitana,CASA CENTRAL (SANTIAGO),TECNICO EN TELECOMUNICACIONES,,,,
2018,67,58,9,29,Centros de Formación Técnica,Centros de Formación Técnica,218,CFT DE ENAC,Metropolitana,CASA CENTRAL (SANTIAGO),TECNICO EN TERAPIAS COMPLEMENTARIAS DE SALUD,I218S1C114J1V1,Pregrado,Presencial,Diurna
2018,53,48,5,30,Centros de Formación Técnica,Centros de Formación Técnica,218,CFT DE ENAC,Metropolitana,CASA CENTRAL (SANTIAGO),TECNICO EN TERAPIAS COMPLEMENTARIAS DE SALUD,I218S1C114J2V1,Pregrado,Presencial,Vespertina
2018,232,192,40,120,Centros de Formación Técnica,Centros de Formación Técnica,218,CFT DE ENAC,Metropolitana,CASA CENTRAL (SANTIAGO),TECNICO EN TRABAJO SOCIAL,I218S1C25J1V1,Pregrado,Presencial,Diurna
2018,168,137,31,82,Centros de Formación Técnica,Centros de Formación Técnica,218,CFT DE ENAC,Metropolitana,CASA CENTRAL (SANTIAGO),TECNICO EN TRABAJO SOCIAL,I218S1C25J2V1,Pregrado,Presencial,Vespertina
2018,26,11,15,11,Centros de Formación Técnica,Centros de Formación Técnica,591,CFT DE LA INDUSTRIA GRAFICA,Metropolitana,CASA CENTRAL (SANTIAGO),GESTION Y PRODUCCION DE MEDIOS GRAFICOS,I591S0C3J2V1,Pregrado,Presencial,Vespertina
2018,7,0,7,0,Centros de Formación Técnica,Centros de Formación Técnica,591,CFT DE LA INDUSTRIA GRAFICA,Metropolitana,CASA CENTRAL (SANTIAGO),IMPRESION MENCION DIGITAL,I591S0C20J2V1,Pregrado,Presencial,Vespertina
2018,2,0,2,0,Centros de Formación Técnica,Centros de Formación Técnica,591,CFT DE LA INDUSTRIA GRAFICA,Metropolitana,CASA CENTRAL (SANTIAGO),IMPRESION MENCION FLEXOGRAFIA,I591S0C13J2V1,Pregrado,Presencial,Vespertina
2018,16,2,14,6,Centros de Formación Técnica,Centros de Formación Técnica,591,CFT DE LA INDUSTRIA GRAFICA,Metropolitana,CASA CENTRAL (SANTIAGO),IMPRESION MENCION OFFSET,I591S0C2J2V1,Pregrado,Presencial,Vespertina
2018,13,4,9,4,Centros de Formación Técnica,Centros de Formación Técnica,591,CFT DE LA INDUSTRIA GRAFICA,Metropolitana,CASA CENTRAL (SANTIAGO),POSTPRENSA,I591S0C14J2V1,Pregrado,Presencial,Vespertina
2018,9,3,6,9,Centros de Formación Técnica,Centros de Formación Técnica,591,CFT DE LA INDUSTRIA GRAFICA,Metropolitana,CASA CENTRAL (SANTIAGO),TECNICO NIVEL SUPERIOR EN DISEÑO GRAFICO,I591S0C25J2V1,Pregrado,Presencial,Vespertina
2018,8,1,7,8,Centros de Formación Técnica,Centros de Formación Técnica,916,CFT DE LA REGION DE LA ARAUCANIA,La Araucanía,SEDE LAUTARO,TECNICO EN ELECTRICIDAD Y AUTOMATIZACION,,,,
2018,34,4,30,34,Centros de Formación Técnica,Centros de Formación Técnica,916,CFT DE LA REGION DE LA ARAUCANIA,La Araucanía,SEDE LAUTARO,TECNICO EN ELECTRICIDAD Y AUTOMATIZACION,,,,
2018,20,17,3,20,Centros de Formación Técnica,Centros de Formación Técnica,916,CFT DE LA REGION DE LA ARAUCANIA,La Araucanía,SEDE LAUTARO,TECNICO EN GESTION Y LOGISTICA EMPRESARIAL,,,,
2018,30,20,10,30,Centros de Formación Técnica,Centros de Formación Técnica,916,CFT DE LA REGION DE LA ARAUCANIA,La Araucanía,SEDE LAUTARO,TECNICO EN GESTION Y LOGISTICA EMPRESARIAL,,,,
2018,26,16,10,26,Centros de Formación Técnica,Centros de Formación Técnica,914,CFT DE LA REGION DEL MAULE,Maule,SEDE LINARES,TECNICO DE NIVEL SUPERIOR EN ADMINISTRACION DE LAS ORGANIZACIONES,,,,
2018,27,17,10,27,Centros de Formación Técnica,Centros de Formación Técnica,914,CFT DE LA REGION DEL MAULE,Maule,SEDE LINARES,TECNICO DE NIVEL SUPERIOR EN ADMINISTRACION DE LAS ORGANIZACIONES,,,,
2018,11,3,8,11,Centros de Formación Técnica,Centros de Formación Técnica,914,CFT DE LA REGION DEL MAULE,Maule,SEDE LINARES,TECNICO DE NIVEL SUPERIOR EN FRUTICULTURA,,,,
2018,13,0,13,13,Centros de Formación Técnica,Centros de Formación Técnica,914,CFT DE LA REGION DEL MAULE,Maule,SEDE LINARES,TECNICO DE NIVEL SUPERIOR EN MANTENCION Y REPARACION DE MAQUINARIA PESADA,,,,
2018,28,1,27,28,Centros de Formación Técnica,Centros de Formación Técnica,914,CFT DE LA REGION DEL MAULE,Maule,SEDE LINARES,TECNICO DE NIVEL SUPERIOR EN MANTENCION Y REPARACION DE MAQUINARIA PESADA,,,,
2018,1,1,0,1,Centros de Formación Técnica,Centros de Formación Técnica,914,CFT DE LA REGION DEL MAULE,Maule,SEDE LINARES,TECNICO DE NIVEL SUPERIOR EN MECANIZACION Y AUTOMATIZACION AGRICOLA,,,,
2018,11,8,3,11,Centros de Formación Técnica,Centros de Formación Técnica,914,CFT DE LA REGION DEL MAULE,Maule,SEDE LINARES,TECNICO DE NIVEL SUPERIOR EN OPERACION Y MANTENCION DE SISTEMAS DE RIEGO,,,,
2018,75,55,20,60,Centros de Formación Técnica,Centros de Formación Técnica,536,CFT DE TARAPACA,Arica y Parinacota,CASA CENTRAL (ARICA),ADMINISTRACION DE EMPRESAS,,,,
2018,133,57,76,54,Centros de Formación Técnica,Centros de Formación Técnica,536,CFT DE TARAPACA,Arica y Parinacota,CASA CENTRAL (ARICA),AGRICOLA,,,,
2018,117,94,23,49,Centros de Formación Técnica,Centros de Formación Técnica,536,CFT DE TARAPACA,Arica y Parinacota,CASA CENTRAL (ARICA),ASISTENCIA JURIDICA,,,,
2018,280,100,180,110,Centros de Formación Técnica,Centros de Formación Técnica,536,CFT DE TARAPACA,Arica y Parinacota,CASA CENTRAL (ARICA),DEPORTES Y RECREACION,,,,
2018,54,3,51,0,Centros de Formación Técnica,Centros de Formación Técnica,536,CFT DE TARAPACA,Arica y Parinacota,CASA CENTRAL (ARICA),PROYECTOS ELECTRICOS DE DISTRIBUCION,,,,
2018,95,6,89,57,Centros de Formación Técnica,Centros de Formación Técnica,536,CFT DE TARAPACA,Arica y Parinacota,CASA CENTRAL (ARICA),PROYECTOS ELECTRICOS DE DISTRIBUCION,,,,
2018,180,113,67,47,Centros de Formación Técnica,Centros de Formación Técnica,536,CFT DE TARAPACA,Arica y Parinacota,CASA CENTRAL (ARICA),TECNICO DE NIVEL SUPERIOR EN ADMINISTRACION DE EMPRESAS,,,,
2018,1,1,0,0,Centros de Formación Técnica,Centros de Formación Técnica,536,CFT DE TARAPACA,Arica y Parinacota,CASA CENTRAL (ARICA),TECNICO DE NIVEL SUPERIOR EN ATENCION DE MENORES,I536S0C7J2V1,Pregrado,Presencial,Vespertina
2018,45,27,18,41,Centros de Formación Técnica,Centros de Formación Técnica,536,CFT DE TARAPACA,Arica y Parinacota,CASA CENTRAL (ARICA),TECNICO DE NIVEL SUPERIOR EN CONTROL DE GESTION Y LOGISTICA,,,,
2018,119,59,60,49,Centros de Formación Técnica,Centros de Formación Técnica,536,CFT DE TARAPACA,Arica y Parinacota,CASA CENTRAL (ARICA),TECNICO DE NIVEL SUPERIOR EN CONTROL DE GESTION Y LOGISTICA,,,,
2018,137,137,0,0,Centros de Formación Técnica,Centros de Formación Técnica,536,CFT DE TARAPACA,Arica y Parinacota,CASA CENTRAL (ARICA),TECNICO DE NIVEL SUPERIOR EN EDUCACION PARVULARIA Y PRIMER CICLO DE EDUCACION BASICA,I536S0C77J1V1,Pregrado,Presencial,Diurna
